iter	Logloss
180	0.001863579217
181	0.001856407153
182	0.001854665503
183	0.00184515562
184	0.001839728771
185	0.001838441663
186	0.001827914749
187	0.001818281605
188	0.001813708423
189	0.001810807433
190	0.001806641242
191	0.001805587428
192	0.001802646061
193	0.001789162187
194	0.001783525527
195	0.001777579645
196	0.001774817957
197	0.001766218073
198	0.001763067562
199	0.001760583901
200	0.001757838928
201	0.001754544751
202	0.001753735388
203	0.001751987284
204	0.001748929831
205	0.001743557209
206	0.001736314517
207	0.001734895732
208	0.001725873132
209	0.001720705289
210	0.001715217209
211	0.001713441155
212	0.001710060703
213	0.001705440227
214	0.001702174407
215	0.001693610033
216	0.001689582576
217	0.001687504658
218	0.001684138125
219	0.001679942029
220	0.001675919589
221	0.001669117795
222	0.001664001117
223	0.001659952008
224	0.001656492691
225	0.001652439075
226	0.001651423756
227	0.001645213852
228	0.001643072272
229	0.001640514098
230	0.00163052577
231	0.001629524843
232	0.001623566565
233	0.001617269845
234	0.001615600502
235	0.001610862095
236	0.001606609196
237	0.001606062694
238	0.001598792633
239	0.001595096726
240	0.001593229592
241	0.001591530636
242	0.001586181677
243	0.001581498258
244	0.001580575871
245	0.001570934539
246	0.00156922748
247	0.001564680669
248	0.00156294592
249	0.001561118544
250	0.001559619514
251	0.00155917038
252	0.00155223037
253	0.001548395947
254	0.001544095721
255	0.001530678597
256	0.001529327285
257	0.001527196812
258	0.001523156645
259	0.001520016614
260	0.001516089415
261	0.001512526654
262	0.001508314046
263	0.001501608514
264	0.001498881731
265	0.001493709013
266	0.001490177946
267	0.001483976302
268	0.001471989982
269	0.001469208564
270	0.0014662434
271	0.001463732434
272	0.001460098817
273	0.001449734443
274	0.001446105654
275	0.001444507034
276	0.001438398786
277	0.00143713089
278	0.001433634266
279	0.001429191104
280	0.001426491345
281	0.001419377465
282	0.001411573777
283	0.001408611801
284	0.001405696043
285	0.001402453589
286	0.001401828152
287	0.001398470656
288	0.001395841728
289	0.001394448405
290	0.001388782751
291	0.001382985632
292	0.001382606921
293	0.001378566832
294	0.001373663074
295	0.001372465544
296	0.001369457721
297	0.001366220452
298	0.001358920287
299	0.001355126544
300	0.001350076549
301	0.001349500008
302	0.001344309412
303	0.001340340685
304	0.001333628689
305	0.001333134281
306	0.001329379111
307	0.001321528168
308	0.001318838359
309	0.001315646218
310	0.001314258865
311	0.001313521221
312	0.001304607899
313	0.001302184374
314	0.001300103652
315	0.001297518502
316	0.001295574428
317	0.001289709966
318	0.001287670018
319	0.001284999609
320	0.001284448843
321	0.001282242321
322	0.001278806739
323	0.001277344703
324	0.001273880397
325	0.001267348464
326	0.00126507527
327	0.001262255005
328	0.001259167946
329	0.001256589677
330	0.001252669694
331	0.001246983217
332	0.001239163635
333	0.001235413724
334	0.0012329889
335	0.001230829256
336	0.001227190242
337	0.001226084231
338	0.001225723319
339	0.001223883546
340	0.001223154016
341	0.001220446935
342	0.001219636905
343	0.001216719824
344	0.001213389716
345	0.001206411942
346	0.001200542693
347	0.001199616777
348	0.001196202028
349	0.001195123338
350	0.001192673512
351	0.001190451571
352	0.001187937841
353	0.001186596904
354	0.001184311086
355	0.001180173613
356	0.001174718353
357	0.001173666782
358	0.001170621086
359	0.00116900199
360	0.001167856186
361	0.001164139062
362	0.001162120987
363	0.00115752249
364	0.001155447991
365	0.001154038875
366	0.00115057378
367	0.001145798913
368	0.001144729409
369	0.001143295256
370	0.001142179133
371	0.001140082733
372	0.001138765816
373	0.001135246102
374	0.001134638981
375	0.001133847255
376	0.001132068811
377	0.00112883668
378	0.001128219679
379	0.001124796787
380	0.001120545313
381	0.001116920932
382	0.001115438212
383	0.00111489748
384	0.001113541107
385	0.001111330636
386	0.001108294416
387	0.001105477228
388	0.001104234805
389	0.001100873914
390	0.001100089167
391	0.00109863543
392	0.001098070548
393	0.001094185066
394	0.001093246871
395	0.001092539983
396	0.001091120199
397	0.001089879247
398	0.001087413095
399	0.001086480847
400	0.001086003233
401	0.001084993935
402	0.001082722595
403	0.001079844911
404	0.001078625072
405	0.001076252661
406	0.001072764331
407	0.001071814929
408	0.001068461727
409	0.001067832675
410	0.001061348892
411	0.001060154431
412	0.001059613934
413	0.001057634111
414	0.001056078337
415	0.001052666308
416	0.001047725442
417	0.001045637851
418	0.001044351526
419	0.001039895281
420	0.001034806914
421	0.001032328137
422	0.001029594885
423	0.00102805945
424	0.001027117482
425	0.001026613685
426	0.001023842233
427	0.001020599361
428	0.001019337309
429	0.001018437348
430	0.001011308708
431	0.001010095872
432	0.001008355721
433	0.00100786904
434	0.00100700583
435	0.00100430251
436	0.0009995254322
437	0.0009988703221
438	0.0009965756873
439	0.0009954703714
440	0.0009943834854
441	0.0009929577606
442	0.0009902593827
443	0.0009885882418
444	0.0009877751061
445	0.0009857880675
446	0.0009844977613
447	0.0009814485951
448	0.0009776058108
449	0.0009754142801
450	0.000970350581
451	0.0009699922479
452	0.0009674739728
453	0.0009665994536
454	0.000961924695
455	0.0009597095327
456	0.0009593266533
457	0.0009575915427
458	0.0009564112924
459	0.0009553566076
460	0.0009526129724
461	0.0009502532646
462	0.0009463166174
463	0.000945622927
464	0.0009439684507
465	0.0009422403352
466	0.0009395518376
467	0.0009378832253
468	0.0009345415247
469	0.0009335104203
470	0.0009326956868
471	0.0009291967347
472	0.0009276857635
473	0.0009269679626
474	0.0009243628275
475	0.0009214658066
476	0.0009200195788
477	0.0009188858851
478	0.0009142324146
479	0.0009128121304
480	0.0009112274616
481	0.0009079099389
482	0.0009041185672
483	0.0009020448885
484	0.000900898009
485	0.0008997448408
486	0.0008977582534
487	0.0008952084487
488	0.0008933077951
489	0.0008915692612
490	0.0008895043326
491	0.0008866096079
492	0.0008853185873
493	0.0008842599574
494	0.0008831290901
495	0.0008820986809
496	0.0008804293775
497	0.0008789888221
498	0.0008769373459
499	0.0008727788713
500	0.0008713436924
501	0.0008707685961
502	0.0008687329242
503	0.0008676128481
504	0.0008670577695
505	0.0008633309412
506	0.0008626260046
507	0.0008612689095
508	0.0008605545436
509	0.000859728905
510	0.0008586751977
511	0.0008582049323
512	0.0008577478096
513	0.0008558717454
514	0.000855143297
515	0.0008544027794
516	0.0008521674595
517	0.0008511604934
518	0.0008505599204
519	0.0008477258136
520	0.0008453050407
521	0.0008427881982
522	0.0008408465503
523	0.0008376937348
524	0.0008355571339
525	0.0008347496626
526	0.0008291057288
527	0.0008277384981
528	0.0008271639906
529	0.0008255197558
530	0.0008212957759
531	0.000820052733
532	0.0008186787387
533	0.0008179871565
534	0.0008170157437
535	0.0008158014631
536	0.0008136258936
537	0.000811281354
538	0.0008098322564
539	0.000809500562
540	0.0008074252972
541	0.0008051880854
542	0.0008045881523
543	0.0008040232153
544	0.0008029608599
545	0.0008008411389
546	0.0007999214368
547	0.0007976799384
548	0.000796901873
549	0.0007961605977
550	0.0007952034071
551	0.0007934401191
552	0.0007923374056
553	0.0007915491457
554	0.0007912554934
555	0.000790425521
556	0.0007881929647
557	0.0007856720989
558	0.0007843545026
559	0.0007825829356
560	0.0007803949026
561	0.0007772151971
562	0.0007766194368
563	0.0007752870138
564	0.0007721214245
565	0.0007711380664
566	0.0007675825164
567	0.0007661776593
568	0.000763409395
569	0.0007605477626
570	0.0007601205094
571	0.0007588922656
572	0.0007573091943
573	0.0007565752556
574	0.000754872872
575	0.0007540714344
576	0.0007527774341
577	0.000750535229
578	0.0007494215476
579	0.0007482766701
580	0.0007454562517
581	0.0007410638908
582	0.0007392224302
583	0.0007378840207
584	0.0007371528494
585	0.0007350740047
586	0.0007320832384
587	0.0007304216567
588	0.0007295808813
589	0.000727891919
590	0.0007265339251
591	0.0007243757102
592	0.0007228435921
593	0.0007194817151
594	0.0007188729047
595	0.0007173794508
596	0.0007146613059
597	0.0007129137375
598	0.0007123814529
599	0.0007112077464
600	0.0007098669363
601	0.0007082024673
602	0.0007077623087
603	0.0007054991846
604	0.0007015197549
605	0.0006997542449
606	0.0006994640333
607	0.0006972822693
608	0.0006967617279
609	0.0006963215675
610	0.0006955151049
611	0.0006951635296
612	0.0006940486391
613	0.0006926698441
614	0.0006911430077
615	0.0006903685284
616	0.0006897835182
617	0.0006888456137
618	0.0006866368029
619	0.0006863664073
620	0.000686062686
621	0.0006850515175
622	0.0006839238495
623	0.0006819143489
624	0.0006816096737
625	0.0006808138847
626	0.0006804191387
627	0.0006797701366
628	0.0006784142193
629	0.0006761344408
630	0.0006750820564
631	0.0006744723019
632	0.0006710250817
633	0.0006699976027
634	0.0006691138056
635	0.0006686168389
636	0.0006667087346
637	0.0006661010016
638	0.0006654652384
639	0.0006640695262
640	0.0006630875163
641	0.0006602858366
642	0.0006601087268
643	0.0006591932902
644	0.0006583321609
645	0.0006570448617
646	0.0006543532926
647	0.0006526156987
648	0.0006515084199
649	0.0006504126153
650	0.0006498372756
651	0.0006484787713
652	0.0006467753318
653	0.0006455950874
654	0.0006450323623
655	0.0006437814409
656	0.0006430013168
657	0.0006418684338
658	0.0006407880367
659	0.0006386027026
660	0.0006375028567
661	0.0006352528417
662	0.00063213976
663	0.0006300952558
664	0.00062838308
665	0.0006266929892
666	0.0006256934069
667	0.0006244217999
668	0.000623516075
669	0.0006220314949
670	0.0006215796775
671	0.0006196361669
672	0.000618413199
673	0.0006175357926
674	0.0006167798673
675	0.0006158899876
676	0.0006150957259
677	0.0006135305745
678	0.0006129749799
679	0.0006120373776
680	0.0006117710979
681	0.0006108840858
682	0.000609840893
683	0.0006078010208
684	0.0006072627026
685	0.0006065104045
686	0.0006040429452
687	0.0006028734429
688	0.0006020823489
689	0.0006012906679
690	0.0005994781343
691	0.0005990010742
692	0.0005984829116
693	0.0005982171756
694	0.0005967150543
695	0.00059631241
696	0.0005958251687
697	0.0005944750003
698	0.0005937622341
699	0.0005923667044
700	0.0005913943495
701	0.000589212931
702	0.0005889036099
703	0.0005874055634
704	0.0005868564066
705	0.000585787796
706	0.0005848700216
707	0.0005836706382
708	0.0005828449054
709	0.0005821030629
710	0.0005811836397
711	0.0005803557537
712	0.000580045518
713	0.0005793968143
714	0.0005779226918
715	0.0005774839523
716	0.0005765392058
717	0.0005746548647
718	0.0005743651692
719	0.000574268207
720	0.0005733522304
721	0.0005695331699
722	0.000568650521
723	0.000568389001
724	0.0005671732011
725	0.000564373588
726	0.0005630547119
727	0.0005623844002
728	0.0005605066578
729	0.0005594117129
730	0.0005584921422
731	0.000557218545
732	0.0005564750364
733	0.0005542917002
734	0.0005530155573
735	0.0005521939463
736	0.0005510658995
737	0.0005492441762
738	0.0005480497508
739	0.0005474282863
740	0.0005453542994
741	0.000544197977
742	0.0005438866029
743	0.0005434807141
744	0.0005420913632
745	0.00054137517
746	0.000540954219
747	0.0005406635696
748	0.0005395608383
749	0.0005383531743
750	0.0005379787367
751	0.000537124483
752	0.000534310424
753	0.0005321313861
754	0.0005303422682
755	0.0005286482423
756	0.0005281682455
757	0.0005274973234
758	0.0005273418513
759	0.0005249656642
760	0.0005243748126
761	0.0005229020662
762	0.0005226730868
763	0.0005216121779
764	0.0005213737772
765	0.0005211948894
766	0.0005202794251
767	0.0005184945666
768	0.0005177672973
769	0.0005166516021
770	0.0005161292826
771	0.0005158050071
772	0.0005149279069
773	0.0005143765875
774	0.0005135418279
775	0.0005128268513
776	0.0005125347731
777	0.0005117685354
778	0.0005104292607
779	0.0005102754746
780	0.0005097816326
781	0.0005087727782
782	0.0005082637994
783	0.0005076097295
784	0.0005071483809
785	0.000506849278
786	0.0005063855761
787	0.0005058442841
788	0.000505440201
789	0.0005049002891
790	0.0005046524083
791	0.0005021651683
792	0.0005009508033
793	0.0005004402523
794	0.0004998081751
795	0.000499552667
796	0.0004994236647
797	0.0004989421743
798	0.0004960716192
799	0.0004948393677
800	0.0004940110519
801	0.0004917092043
802	0.000490779618
803	0.000490422013
804	0.0004885288334
805	0.0004882569873
806	0.0004878040296
807	0.000487690439
808	0.0004872939223
809	0.0004869856985
810	0.0004862133095
811	0.0004855256411
812	0.0004850586634
813	0.0004834061084
814	0.0004823892401
815	0.0004816420037
816	0.0004812084302
817	0.0004803998852
818	0.0004800199912
819	0.0004794752156
820	0.0004764125772
821	0.0004756205999
822	0.0004751294155
823	0.0004743552953
824	0.0004742417358
825	0.0004741897286
826	0.0004734677492
827	0.0004729014028
828	0.0004714445683
829	0.0004711290078
830	0.0004705130449
831	0.0004698535929
832	0.0004692598131
833	0.0004683955729
834	0.0004670113998
835	0.0004647691868
836	0.0004639564453
837	0.000462891892
838	0.0004627558825
839	0.0004620273887
840	0.0004617959186
841	0.0004610374258
842	0.0004608203053
843	0.0004601822044
844	0.0004595312887
845	0.000459061779
846	0.0004590534608
847	0.000458337776
848	0.000457748167
849	0.0004567385474
850	0.0004559922258
851	0.0004545663144
852	0.0004515651182
853	0.000451352626
854	0.0004502320553
855	0.0004485977579
856	0.0004475246918
857	0.0004472702906
858	0.000446955735
859	0.0004465366192
860	0.0004461629137
861	0.0004457819324
862	0.0004453434362
863	0.0004444751154
864	0.0004426720482
865	0.0004425128115
866	0.0004417407052
867	0.0004415916668
868	0.0004410314562
869	0.0004401257253
870	0.000439718808
871	0.0004390966249
872	0.0004382382121
873	0.0004372579043
874	0.0004369877736
875	0.0004355132704
876	0.0004341901743
877	0.0004323820805
878	0.0004299756098
879	0.0004290881052
880	0.00042809458
881	0.0004273813347
882	0.0004268523848
883	0.0004267254846
884	0.0004256085921
885	0.0004244901767
886	0.0004236681749
887	0.0004227369398
888	0.000422368312
889	0.000421111467
890	0.0004210484528
891	0.0004201474285
892	0.0004198027464
893	0.0004188162969
894	0.0004182029915
895	0.0004174071692
896	0.0004167211397
897	0.0004158326082
898	0.000415326972
899	0.0004146525934
900	0.0004135570695
901	0.0004120664932
902	0.0004118346402
903	0.0004113702436
904	0.0004110426688
905	0.0004108043624
906	0.0004100269372
907	0.0004090751912
908	0.0004086167711
909	0.0004085123367
910	0.0004078556386
911	0.0004072147997
912	0.0004067253601
913	0.0004058840371
914	0.0004049969445
915	0.0004046148325
916	0.0004036706472
917	0.0004035055006
918	0.0004031239518
919	0.0004018360049
920	0.0004014251307
921	0.0004011736698
922	0.0004009136925
923	0.0003996876883
924	0.0003991457665
925	0.0003990641903
926	0.0003979405224
927	0.0003977138649
928	0.0003964346483
929	0.0003955325308
930	0.000395063712
931	0.0003948452785
932	0.0003945248031
933	0.0003913081232
934	0.0003908461976
935	0.0003900502673
936	0.0003894355959
937	0.000388957507
938	0.0003885403461
939	0.0003882216509
940	0.0003877458407
941	0.0003875742426
942	0.0003872808866
943	0.0003867573206
944	0.0003857901984
945	0.0003847511588
946	0.0003835104201
947	0.0003831556769
948	0.0003816436672
949	0.0003804177258
950	0.000380376973
951	0.0003799419863
952	0.0003793489975
953	0.0003790272483
954	0.0003789446377
955	0.000378452309
956	0.0003781444423
957	0.0003778540364
958	0.0003769307073
959	0.0003766378832
960	0.0003750977649
961	0.0003740903983
962	0.0003738913451
963	0.00037338702
964	0.0003733448049
965	0.000372338408
966	0.0003721790888
967	0.0003706969396
968	0.0003702046796
969	0.0003698062071
970	0.0003692046802
971	0.0003691982492
972	0.000369148614
973	0.0003687640251
974	0.0003685541394
975	0.0003681358714
976	0.000367273753
977	0.0003666842667
978	0.0003646272331
979	0.00036378681
980	0.0003632103182
981	0.0003626239389
982	0.0003615322483
983	0.0003615320167
984	0.0003603646146
985	0.0003596178043
986	0.0003589116211
987	0.0003589115191
988	0.0003587156799
989	0.0003583143574
990	0.0003583070991
991	0.0003575165095
992	0.0003575108312
993	0.0003575105309
994	0.000357367751
995	0.0003566204844
996	0.0003556862286
997	0.0003545899
998	0.0003543217105
999	0.0003539120807
